"URL","StatusCode"
"http://www.nydailynews.com/sports/football/giants/odell-beckham-tds-tantrums-circus-catches-gallery-1.3413550","200"
"http://www.nydailynews.com/sports/basketball/knicks/lance-thomas-pens-melo-essay-best-pal-traded-article-1.3524916","200"
"https://www.nydailynews.com/sports/more-sports","200"
"http://www.nydailynews.com/sports/more-sports/mighty-quinn-october-1-article-1.3533346","200"
"http://www.nydailynews.com/sports/basketball/knicks/jeff-hornacek-kurt-rambis-won-run-knicks-defense-article-1.3525518","200"
"http://www.nydailynews.com/sports/new-york-daily-news-back-pages-2017-gallery-1.2943572","200"
"http://www.nydailynews.com/sports/baseball/mets/david-wright-bashes-mets-teammates-ripping-terry-collins-article-1.3531300","200"
"http://www.nydailynews.com/sports/piledriver-iconic-moments-history-wrestlemania-gallery-1.3015288","200"
"http://www.nydailynews.com/sports/basketball/knicks/porzingis-brothers-return-u-s-delayed-work-visa-issue-article-1.3532833","200"
"http://www.nydailynews.com/sports/basketball/knicks/melo-leaves-knicks-good-terms-agent-talks-win-win-trade-article-1.3523301","200"
"http://www.nydailynews.com/sports/football/madonna-perform-super-bowl-memorable-halftime-shows-gallery-1.987172","200"
"http://www.nydailynews.com/sports/baseball/mets/mets-gm-fire-making-anonymous-comments-collins-article-1.3532908","200"
"http://www.nydailynews.com/sports/basketball/knicks/kristaps-porzingis-leaves-knicks-practice-sore-knee-article-1.3527816","200"
"https://www.nydailynews.com/sports/college","200"
"https://www.nydailynews.com/sports/hockey","200"
"http://www.nydailynews.com/sports/all-jumpsuit-team-sports-stars-trouble-law-gallery-1.56536","200"
"http://www.nydailynews.com/sports/basketball/knicks/porzingis-back-knicks-practice-suffering-sore-knee-article-1.3530190","200"
"http://www.nydailynews.com/sports/basketball/knicks/beasley-addresses-new-ncaa-scandal-calls-players-paid-article-1.3525355","200"
"http://www.nydailynews.com/sports/basketball/knicks/porzingis-no-clear-air-knicks-article-1.3530774","200"
"http://www.nydailynews.com/sports/players-kneel-national-anthem-protest-trump-gallery-1.3517651","200"
"http://www.nydailynews.com/sports/sports-scandals-history-gallery-1.2214465","200"
"http://www.nydailynews.com/sports/alex-rodriguez-women-gallery-1.1186968","200"
"https://www.nydailynews.com/sports/baseball","200"
"http://www.nydailynews.com/sports/basketball/knicks/carmelo-anthony-knicks-deal-houston-article-1.3527694","200"
"http://www.nydailynews.com/sports/basketball/knicks/knicks-cavs-trade-carmelo-wouldn-worked-article-1.3523188","200"
"https://www.nydailynews.com/sports/football","200"
"http://www.nydailynews.com/sports/basketball/knicks/ramon-sessions-compares-frank-ntilikina-young-kyrie-irving-article-1.3525721","200"
"https://www.nydailynews.com/sports/soccer","200"
"http://www.nydailynews.com/sports/serena-williams-grand-slam-titles-gallery-1.2354068","200"
"http://www.nydailynews.com/sports/athletes-posed-playboy-gallery-1.3526626","200"
"http://www.nydailynews.com/amp/newswires/news/business/price-exit-complicates-gop-health-care-push-article-1.3532974","200"
"https://www.nydailynews.com/horoscopes/virgo?type=yearly","200"
"http://www.nydailynews.com/horoscopes/daily?c=virgo&d=20171001&type=daily","200"
